id,title,mimeType,size_bytes,modifiedTime,parentId,parent_title,local_dir
1JZmqsCmPJbo6Pe_plQ-zw9RQ87fEgwt2,BLOQUE_TECOLUTLA_3_GR_NEUT_75_2379_09_03_1956.LAS,application/octet-stream,583079,2015-01-14T22:44:52Z,1YH9z59OMPzc8ZVEV8kyh-1k4n59pZVtC,Tecolutla 3,geology/Tecolutla Well Logs/Tecolutla 3
1fPCazxyf0yCjIPaok7N-94ZBmjOPRVfJ,BLOQUE_TECOLUTLA_3__SP_SN_LAT_LN_602_2379_09_03_1956.LAS,application/octet-stream,731930,2015-01-14T22:44:52Z,1YH9z59OMPzc8ZVEV8kyh-1k4n59pZVtC,Tecolutla 3,geology/Tecolutla Well Logs/Tecolutla 3
1OKpQuvjCMGuKX7_-9eZNOTV0-gWbXPYi,TECOLUTLA DIRECTIONAL SURVEY DATA.CSV,text/csv,21847,2019-01-27T18:08:15Z,1b7dINYCGMxcc4o4L7IfiK6tCVPfvyGOK,Directional Survey,geology/Directional Survey
1xVMk3sM2k8bP6SJ37SXxNvnGv-DcYChA,201807 Tecolutla-10 Welltest Data.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,9594784,2022-06-28T05:00:10Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1NXsHrHiXEJZduOtjvW_zLFDuU4DSiY9s,20180726 Tec-10 Quick IPR2.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,41331,2022-06-28T17:05:59Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1yT2Ty8M-x_QVU1xQXGZOyPUejSpFfQZl,6 -Resumen Campo Tecolutla.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2520212,2022-03-08T20:28:51Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1edvEt4r9zOd3E4DtKtqlED6nHTneAAx2,Cronograma de actividades ACTUAL con montos PT  2021-2022.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,16388,2022-02-17T07:04:33Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1iLKYXFtPks9snWI6t8_h3vh4wWvj1aMz,Docto Puente Prev PT.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,21445,2022-05-30T14:33:36Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
12DotAhpv-KqCr0MjcJreEDUNiNkIY9KB,Economic Model (Tecolutla Feb 2022).xlsm,application/vnd.ms-excel.sheet.macroenabled.12,3340446,2022-04-11T18:11:51Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1VOEB-dUwA09jvs6wbQSKf8RKk8wzfzlI,Economic Model (Tecolutla Feb 2022)2.xlsm,application/vnd.ms-excel.sheet.macroenabled.12,3340638,2022-04-11T18:10:15Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1ypfeJBmQ6E5PlpDp9pYbWpGlBe6cS8gp,Economic Model (Tecolutla Feb 2022)3.xlsm,application/vnd.ms-excel.sheet.macroenabled.12,3541927,2022-04-11T18:08:24Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1ot-v1ZrauI5EEACfa0pKQT5c6QwMBq-x,Economic Model (Tecolutla Feb 2022)4 (Tec12 & Tec13).xlsm,application/vnd.ms-excel.sheet.macroenabled.12,3621892,2022-06-17T00:37:10Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1AbvVow3BUfBiosuUY6ecTiFhP21YWg29,Economic Model (Tecolutla Feb 2022)5 (HZ).xlsm,application/vnd.ms-excel.sheet.macroenabled.12,3493335,2022-04-12T01:35:16Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1eln5w1CtJgTptaIKe3_vQNnG3XEFVklk,El Abra Trend Field Analogies.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,51524,2022-03-08T20:10:10Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1UsBhsPiZxl0Y2dvtpSbZ9PkFzhS7dqBK,GLJ jan22.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,61757,2022-02-17T16:14:40Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1vfyNVZVK4xy0XP0ZyNGmhg1FAGkuRj4m,Gas Conservation Economics. (Updated 20220530).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,362804,2022-06-16T14:35:19Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1OhYphaCZ_HathKR163VN_HdlDHmVcPSP,Gas Reserves answer.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,12902,2022-05-27T01:31:59Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1ZhgtGdDCk98ZNO4cIlzoExmjQx6hWN-r,Gas Reserves answer.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,757637,2022-06-17T21:26:25Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1dbCNk_hXp_bVi6N5Xh9-_vDJSDlH6zjL,HWrates (TEC-11).xls,application/vnd.ms-excel,218624,2022-06-21T18:11:40Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1jRu2e3W-WSNDa_nn9d94iFaX2PROOAIa,PVT Calculator (Tecolutla).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,64344,2022-03-08T20:20:54Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1HN97MVigKiamt_6JRA_eo6Hb8Oe3wHOT,Petrel Robertson Volumetrics.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,10535,2022-05-25T16:23:15Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
19DHG8n7BhFErTQaJJg81vigJMYuaVW7Y,Production (Tecolutla).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1159966,2022-05-27T01:49:55Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1snFP_ndmVOQuqzmY0jK5UWy6WtoO5px_,Tecolutla Production History (Possible Solution GOR).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,782586,2022-05-27T01:28:46Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1ZsG6QWY_IzEVnh7qpOthApjVWq0XncUL,Tecolutla Production Summary (by well by perf interval).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,14818,2021-01-27T19:52:08Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1oIBQTtf-P11dBhIcxmhTp71nRJ_IU3p5,Tecolutla Production to Dec 2018.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,687388,2022-05-27T01:48:32Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1ONhREcEViJJogCAgiQOlT2tAU8xAzaFC,Tecolutla Type Curve Calculation for CNH.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,94412,2022-06-04T18:00:53Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1EGvc6_3ASOq3d5HsS7KEipxvSpjL_MsA,Tecolutla Type Curve.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,139055,2022-03-15T16:59:07Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1o1IZYwlJekumAkU8SbkMdfpbzJ_aM8iI,Tonalli Forecast June to Dec 2022 (from Andy).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,83114,2022-05-31T13:52:55Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1GwaALHry842kGygB_GF2wRylGWdNiven,Traditional Decline Analysis Theory (Fekete).pdf,application/pdf,250226,2022-05-31T01:06:32Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1UBkJfd1yyn1fprYrNw6mBq9CWt4l_RAI,Transition plan-Production chapter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,286371,2022-06-28T16:48:45Z,1c-Idpc_CVfENHfofzJj_kjwK0oT3L54v,,appraisal_plan
1qIM_lf_M53wYrt6hntAHcYqV51Iwm62n,Tecolutla 11_Tieback 4 12_Graficas_181218.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,462852,2018-12-18T22:19:58Z,1cJi7ZgF5iE02zMCWXGUCe3_4BiRVhYyp,,tec11
1jP6P7uIk6WgYEmcBgxrd86aFsxHFHDIM,Programa de perforación Tecolutla 12.pdf,application/pdf,5622352,2021-05-27T19:11:51Z,1d8iIb0ZNuYWHxq9L_xsEKq8nzoCJOB_B,,tec12_regulatory
1drqIuDi_2PVZZSHV3li5cwtPi4XyoW2k,Tecolutla Perforations  Informaiton.csv,text/csv,1216,2019-01-27T17:23:20Z,1eS4NV3LT1NF-Hcwjz31owwkv34LTxnI6,Tecolutla Perforations,geology/Tecolutla Perforations
1uDn3xnjveSj_XJljKhBgOSpi2jxBBht2,PROGRAMA DE PERFORACIÓN TECOLUTLA-12DES VER1.1.pdf,application/pdf,5607995,2021-02-23T22:27:02Z,1enIT7tkiG6sbDkTJlWcE7GjrX2XLuB65,Petrophysics,petrophysics
1TwzaCpImMli72X8sXZMf3IliGDnmtLSE,Potential Pay left behind in TEC-9 and TEC-6.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1601008,2020-08-27T04:03:50Z,1enIT7tkiG6sbDkTJlWcE7GjrX2XLuB65,Petrophysics,petrophysics
1SFs3LHcYpMjqsKcRAAr_dLdLz4xAoieg,TEC-9 SS Logs.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,94707,2020-08-04T02:56:04Z,1enIT7tkiG6sbDkTJlWcE7GjrX2XLuB65,Petrophysics,petrophysics
1OVKzzn3uiOOwGCoBQ-cmODZx-WgD1CgD,"Tantoyuca TEC-2,6,9.pptx",application/vnd.openxmlformats-officedocument.presentationml.presentation,512569,2020-10-07T22:36:30Z,1enIT7tkiG6sbDkTJlWcE7GjrX2XLuB65,Petrophysics,petrophysics
1NZNLjtIxjq-SNZGUtU4MWL-r_6oSKAyi,XSections & Logs Eduardo Navarrete.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,3935657,2020-09-29T18:43:07Z,1enIT7tkiG6sbDkTJlWcE7GjrX2XLuB65,Petrophysics,petrophysics
1erNL0q5h8FTss9nbe-6NV0cfnDRQgh11,XSections & Logs.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,495643,2020-10-08T22:55:47Z,1enIT7tkiG6sbDkTJlWcE7GjrX2XLuB65,Petrophysics,petrophysics
1HM_P_8rudn0iBcH1qSIho_D25BcnY3HP,Draft Jaguar Tonalli Farm-ins PR20082026 (MS Comments).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23478,2026-08-21T13:39:35.173Z,1fs3caLC5J7es_KJs4CfCDSYz3aN5Nm3o,,unsorted/1fs3caLC5J7es_KJs4CfCDSYz3aN5Nm3o
1s4gJwlNMK00pyEUEOAVmd9nXyMJsS8OJ,TECOLUTLA 10_CMI_IMAGE_SPEED CORRECTED_DATA_2487.00m-2280.5m_02MAY2018.dlis,application/octet-stream,193605748,2018-05-09T21:11:30Z,1j_I3_OZeSLt9EAdjmzAP_Hz70VzZx3wg,,unsorted/1j_I3_OZeSLt9EAdjmzAP_Hz70VzZx3wg
1ZLmOaEjwJxUhypJE9rjYKFzgXa_HifxX,2021 Overall Analytical - Tonalli (IFR Comments).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,276563,2022-10-04T11:02:47Z,1kO8Lwhsurc90VomsGBMoDOo_yc9owlOj,,unsorted/1kO8Lwhsurc90VomsGBMoDOo_yc9owlOj
1s2vLENecpfGAOmffy1o680jXMTVCp8_Q,ElAbra Depth Tec12.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,985447,2020-12-26T18:21:26Z,1kSUxvf07pQ-RdnzsXByeLToMfRmwcmlS,,unsorted/1kSUxvf07pQ-RdnzsXByeLToMfRmwcmlS
1tKclTffCjiWak_JgTIuqyRRo5KEKDEsk,PROGRAMA DE TERMINACIÓN TECOLUTLA-12DES VER1.0.pdf,application/pdf,2553033,2021-07-08T23:35:00Z,1l8bHejojLptnsu9fxXeckSvT86bgHZPR,,unsorted/1l8bHejojLptnsu9fxXeckSvT86bgHZPR
1bsVwKuI4-NkyAikt2lGCTAdAG1-sXLg5,TEC-10 Updated Drilling Cost Summary 15Jun2018.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,45919,2022-09-20T05:20:06Z,1mCAOPBxwe8rOq3gkKUgdxrYschinbdFw,,unsorted/1mCAOPBxwe8rOq3gkKUgdxrYschinbdFw
1Bfhe41VqYnDLS7fsiIqLT2n4y4o3qtBl,TEC-11 Drilling Cost Tracker 26Dec2018.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,46402,2022-09-20T05:20:07Z,1mCAOPBxwe8rOq3gkKUgdxrYschinbdFw,,unsorted/1mCAOPBxwe8rOq3gkKUgdxrYschinbdFw
1ySMJ7cz709otA6OHxktLASqmRqyUnokE,PROGRAMA DE TERMINACIÓN TECOLUTLA-12DES VER1.0.pdf,application/pdf,1826395,2021-02-18T20:02:00Z,1mHSYtO5n_vCPP7toknw0T9Fo2yqi7qp4,Tecolutla-12DES,unsorted/Tecolutla-12DES
1Bx6MN_bjeqdwHBliL_C9nSRsNr8gl8wN,PROGRAMA DE TERMINACIÓN TECOLUTLA-12DES VER1.0.pdf,application/pdf,1826395,2021-02-18T20:02:00Z,1mpRwOf_rk4kNeBy088y0MyOyH4MDfzKq,Tecolutla-12DES,unsorted/Tecolutla-12DES
110cvJyND255ck0Kgzt9bljFO8siEoODJ,PROGRAMA DE TERMINACIÓN TECOLUTLA-12DES VER1.0.pdf,application/pdf,1826395,2021-02-18T19:53:49Z,1naPyKVzkvgeijMo-0KzDHFX06s09VV8c,,unsorted/1naPyKVzkvgeijMo-0KzDHFX06s09VV8c
1yR-JAaLhI96BPP9bhxnGu3jH7AePG23b,TECOLUTLA 10_CMI IMAGE DIPS_2487.00m-2280.5m_02MAY2018.las,application/octet-stream,22661,2018-05-10T03:11:32Z,1nedpANNYEF1dPIEMoqF8jHxYSqEWoRvz,,geology/tec10_image_log
1rP1ywVyxNZysE-Wf-LxE6bR9fjzen6f-,TECOLUTLA 10_CMI IMAGE PREVIEW__2487.00m-2280.5m_02MAY2018.tif,image/tiff,67420116,2018-05-10T03:11:08Z,1nedpANNYEF1dPIEMoqF8jHxYSqEWoRvz,,geology/tec10_image_log
1CUgPM1Ez8cN7SpbjIKrbfESg0_Bh3vxb,TECOLUTLA 10_CMI INTERPRETED IMAGE__2487.00m-2280.5m_02MAY2018.tif,image/tiff,50222117,2018-05-10T03:11:34Z,1nedpANNYEF1dPIEMoqF8jHxYSqEWoRvz,,geology/tec10_image_log
1W04q79ydXtw8GUBnhWCeMVvO161J3Fwl,PROGRAMA DE TERMINACIÓN TECOLUTLA-12DES VER1.0.pdf,application/pdf,1826395,2021-02-18T20:02:00Z,1oD5Yvqf4RCGgn2iFk0VGcRGC0yeUnHo9,Tecolutla-12DES,unsorted/Tecolutla-12DES
1jast-m806fDjr3sZKXoiIyGgOhKG-y6g,PROGRAMA DE TERMINACIÓN TECOLUTLA-12DES VER1.0.pdf,application/pdf,2553033,2021-07-08T23:35:00Z,1oFqOXo_77nlt6lrgEcetk_DNP8917ZqB,,unsorted/1oFqOXo_77nlt6lrgEcetk_DNP8917ZqB
1lo6zVOjfSULsuDOgfj7zTvGfIO6VywAZ,TEC-12 Proposed Well Diagram Vertical.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,51069,2020-08-07T16:22:43Z,1rFSdeupTN3COv9sA4H3fSTEB5ezcQiJP,,unsorted/1rFSdeupTN3COv9sA4H3fSTEB5ezcQiJP
1xPzWavZGHClq9_ca4YeLNdP9rcORkbwI,Tec 12 Cartoon.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,2286049,2020-08-06T21:39:10Z,1rFSdeupTN3COv9sA4H3fSTEB5ezcQiJP,,unsorted/1rFSdeupTN3COv9sA4H3fSTEB5ezcQiJP
1_8MlcM76ta8RQQZY2sktvM6OJPU3YjI8,8.2 Drilling & Completion Program Drafts & Cost Breakdown.zip,application/zip,12779856,2022-09-17T18:56:10Z,1s9qsFA5pFfapqlE9XzoUTQFnfymnqQvT,,unsorted/1s9qsFA5pFfapqlE9XzoUTQFnfymnqQvT
1_mSzgoCZN5ol48Iv7Plr_Wt03H4pMNyc,ElAbra Depth Tec12.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,985447,2020-12-26T18:21:26Z,1tENlBoFStG1POv6gssUZoxKu1bZOZml8,,tec12_2020
1iOXinDpibTQukZRgDhv9IkFQhsEQIC-S,09001539801b6d6f_COPITE-95_FMI_IMAGEN_MICRORESTIVA_INT_2509-2663.pdf,application/pdf,3160216,2016-09-08T23:13:44Z,1to_kv4WSy8MecSFz0o_aW5Py-F8tSzmv,,unsorted/1to_kv4WSy8MecSFz0o_aW5Py-F8tSzmv
1AhHGt8QlM8t0dtYIQiZAz-NRFAbiSHoL,BLOQUE_TECOLUTLA_6_4_2281_13_03_2007.LAS,application/octet-stream,5865875,2015-01-14T23:05:14Z,1uRGjE0pTjeWzVAGIF5ULWhMei2qEGH2E,Tecolutla 6,geology/Tecolutla Well Logs/Tecolutla 6
1PyWWNXYa3KgLwS_BdcDuA-2QrFcIdk3o,BLOQUE_TECOLUTLA_6_CALI_2302_2335_11_10_1956.TIF,image/tiff,106961,2015-01-14T22:39:04Z,1uRGjE0pTjeWzVAGIF5ULWhMei2qEGH2E,Tecolutla 6,geology/Tecolutla Well Logs/Tecolutla 6
1AdtYgiPRUzuTSf9tI_c1vRkRgwXWMKXe,BLOQUE_TECOLUTLA_6_CBL_45_2274_13_03_1907.PDS,application/octet-stream,9075200,2015-01-14T22:38:56Z,1uRGjE0pTjeWzVAGIF5ULWhMei2qEGH2E,Tecolutla 6,geology/Tecolutla Well Logs/Tecolutla 6
1pox5_zXtG7AyLR21VYU8N9HqIVjqBmia,BLOQUE_TECOLUTLA_6_GN_2335_100_11_10_1956.TIF,image/tiff,1263031,2015-01-14T22:39:08Z,1uRGjE0pTjeWzVAGIF5ULWhMei2qEGH2E,Tecolutla 6,geology/Tecolutla Well Logs/Tecolutla 6
1J6pKcJpgE1irA537cuCsiCx7XxYvxqev,BLOQUE_TECOLUTLA_6_GR_NEUT_100_2335.LAS,application/octet-stream,574729,2015-01-14T23:08:36Z,1uRGjE0pTjeWzVAGIF5ULWhMei2qEGH2E,Tecolutla 6,geology/Tecolutla Well Logs/Tecolutla 6
1cKzJaHZwQjQ04w25zVZZDocqBrD4fxee,BLOQUE_TECOLUTLA_6_IDWD_SCD_CCL_TIME_4_2281_13_03_2007.LAS,application/octet-stream,6461724,2015-01-14T23:05:14Z,1uRGjE0pTjeWzVAGIF5ULWhMei2qEGH2E,Tecolutla 6,geology/Tecolutla Well Logs/Tecolutla 6
19jEjlAb6S_2sS_rcGPS4k4XSU1hmj05q,BLOQUE_TECOLUTLA_6_TIME_VDL_4_2281_13_03_2007.LAS,application/octet-stream,1978970,2015-01-14T23:05:14Z,1uRGjE0pTjeWzVAGIF5ULWhMei2qEGH2E,Tecolutla 6,geology/Tecolutla Well Logs/Tecolutla 6
1xwqkxJqRa4OFYzKR30eVQznqI_Sj7KnR,TECOLUTLA 10 (JOB0000438839) (3).zip,application/zip,1069140100,2018-05-09T21:09:51Z,1ujDfBK2soBVxCFX4u-8yk_B4cBIabOMX,Final Images and Logs,geology/Tecolutla Well Logs/Tecolutla 10/Final Images and Logs
1DZ-xeQ7n5EAFFl-QipOJPe9ju9J6iuP5,TEC-12 Proposed S-Shaped Well Design.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,54289,2020-08-25T02:30:06Z,1vYsMBoGKAnKCcDjCFVbvGrD3oU0aKRFW,,tec12_2020
1lSP3bLqzpknVQV_GSsUYKYVqy_l9uQf3,Tec 12 Seismic images.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,5173134,2020-08-20T19:33:00Z,1vYsMBoGKAnKCcDjCFVbvGrD3oU0aKRFW,,tec12_2020
1ayn5ddE5ioD9MIIhMfieHz0185OUCU4x,Tec-12 Back-up Slides.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,14509963,2020-08-27T19:44:11Z,1vYsMBoGKAnKCcDjCFVbvGrD3oU0aKRFW,,tec12_2020
12qxiAXyUnaskmNKfcihB7bYruJAVpQPM,TECOLUTLA 10_CMI INTERPRETED IMAGE__2487.00m-2280.5m_02MAY2018.pdf,application/pdf,14128242,2021-02-06T22:54:34Z,1vbgBnsSv6HpB_dp9KF9IqK0ku93uAQXg,,geology/tec10_image_log
1UTXD3q5c2TSs9RFhF0OVXTpWsB5zmGOe,Litologia_Tecolutla_10.pdf,application/pdf,7307773,2018-06-14T21:41:05Z,1vlxt0ZJTudEHR9fV7d5GQjpd2xmxG5Lm,Sample Descriptions,geology/Tecolutla-10 Core and Sample Descriptions/Sample Descriptions
1duCrOXVk6NdKZZgnHhig45KjWvmDFjXl,Masterlog_Tecolutla 10_470 a 2490 m.pdf,application/pdf,6954825,2018-05-02T08:01:32Z,1vlxt0ZJTudEHR9fV7d5GQjpd2xmxG5Lm,Sample Descriptions,geology/Tecolutla-10 Core and Sample Descriptions/Sample Descriptions
1n9FiR2-A0YROJxOAeRNId5RE52hY9kG_,REPORTE FINAL TECOLUTLA-10_020518.pdf,application/pdf,1837831,2018-06-14T21:35:46Z,1vlxt0ZJTudEHR9fV7d5GQjpd2xmxG5Lm,Sample Descriptions,geology/Tecolutla-10 Core and Sample Descriptions/Sample Descriptions
1Qxlaw8nmLRE1jGNjx9_xIQYHFZSmjAnd,Response to First TSXV Comment Letter v1  WL comments MS.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,983306,2026-08-27T11:51:05.384Z,1xFa7qUE-WlUHlYBDNlKS63DUNRjZmRII,,unsorted/1xFa7qUE-WlUHlYBDNlKS63DUNRjZmRII
1ONdt95ZAnT_1vDg7jHBR5wYa8zLqrg-O,Response to First TSXV Comment Letter v1  WL comments.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,983476,2026-08-27T11:42:54.407Z,1xFa7qUE-WlUHlYBDNlKS63DUNRjZmRII,,unsorted/1xFa7qUE-WlUHlYBDNlKS63DUNRjZmRII
1_FzbUKwisATmwr_oqLZPkx31h2ClMfsJ,PROGRAMA DE TERMINACIÓN TECOLUTLA-12DES VER1.0.pdf,application/pdf,2553033,2021-07-08T23:35:00Z,1yE6YzJ0_5Pzt3vBwHxoI1LxK3BHqO2jv,,unsorted/1yE6YzJ0_5Pzt3vBwHxoI1LxK3BHqO2jv
1654M6-9kxKHroT8aB12IWSK9ByTEh7eZ,1-500 MD_Memoria_GAM-SST.pdf,application/pdf,2309861,2019-01-27T17:38:21Z,1yFvIG1iUM-zZV5JzCzMMWFO7A6mXDz-R,Tecolutla 11,geology/Tecolutla Well Logs/Tecolutla 11
1CWCICGvRDH2K9uKtpnpwUzB-hh9NINWS,1-500 TVD_Memoria_GAM-SST.pdf,application/pdf,357720,2019-01-27T17:38:26Z,1yFvIG1iUM-zZV5JzCzMMWFO7A6mXDz-R,Tecolutla 11,geology/Tecolutla Well Logs/Tecolutla 11
1CdBdw_NpGSP0rTPp-FeTh_aY-e6voqCa,LAS Tecolutla 11-DES GAM_SST.rar,application/rar,2302533,2019-01-27T17:38:31Z,1yFvIG1iUM-zZV5JzCzMMWFO7A6mXDz-R,Tecolutla 11,geology/Tecolutla Well Logs/Tecolutla 11
1kxRzagNdk17g7Ozlm4D4fOsyYaB-Yu6z,Tecolutla 11_LAS_GR_SST_3283 mMD (1).las,application/octet-stream,494949,2019-01-27T17:39:39Z,1yFvIG1iUM-zZV5JzCzMMWFO7A6mXDz-R,Tecolutla 11,geology/Tecolutla Well Logs/Tecolutla 11
